DATE OCC,AREA NAME,Crm Cd Desc,LAT,LON,Cluster
10/20/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,34.0006,-118.289,0
02/16/2020 12:00:00 AM,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0553,-118.3943,0
02/28/2020 12:00:00 AM,Van Nuys,BATTERY - SIMPLE ASSAULT,34.1994,-118.4624,0
02/23/2020 12:00:00 AM,Central,BURGLARY FROM VEHICLE,34.0387,-118.2611,0
02/28/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.0326,-118.3451,0
11/20/2020 12:00:00 AM,Northeast,VEHICLE - STOLEN,34.1157,-118.1912,0
11/17/2020 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),34.0294,-118.4502,0
07/11/2020 12:00:00 AM,Van Nuys,INTIMATE PARTNER - SIMPLE ASSAULT,34.1509,-118.4487,0
03/04/2020 12:00:00 AM,West Valley,BURGLARY,34.1839,-118.5252,0
06/23/2020 12:00:00 AM,Southwest,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.0268,-118.2808,0
10/06/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.0236,-118.3141,0
11/24/2020 12:00:00 AM,Wilshire,BATTERY WITH SEXUAL CONTACT,34.0768,-118.3806,0
07/30/2020 12:00:00 AM,Hollywood,BURGLARY FROM VEHICLE,34.0981,-118.3056,0
04/25/2020 12:00:00 AM,West Valley,BURGLARY FROM VEHICLE,34.1422,-118.5414,0
04/25/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,33.9684,-118.2813,0
10/18/2020 12:00:00 AM,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,33.7447,-118.2967,0
05/28/2020 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0454,-118.2657,0
05/30/2020 12:00:00 AM,Wilshire,BURGLARY,34.073,-118.3509,0
08/14/2020 12:00:00 AM,West LA,THEFT OF IDENTITY,34.0334,-118.4231,0
12/10/2020 12:00:00 AM,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.1077,-118.4463,0
08/19/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0437,-118.2518,0
05/19/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.0581,-118.1938,0
02/04/2020 12:00:00 AM,Rampart,VEHICLE - STOLEN,34.0637,-118.2638,0
04/27/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.051,-118.222,0
07/29/2020 12:00:00 AM,Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.1016,-118.3387,0
05/30/2020 12:00:00 AM,Wilshire,BURGLARY,34.0761,-118.3658,0
11/06/2020 12:00:00 AM,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0958,-118.3092,0
05/01/2020 12:00:00 AM,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0085,-118.3296,0
04/16/2020 12:00:00 AM,Wilshire,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.079,-118.3273,0
08/14/2020 12:00:00 AM,Southwest,THEFT OF IDENTITY,34.0037,-118.3242,0
06/13/2020 12:00:00 AM,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0719,-118.3637,0
06/16/2020 12:00:00 AM,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1976,-118.429,0
12/04/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.044,-118.2597,0
10/22/2020 12:00:00 AM,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),34.0108,-118.3171,0
05/23/2020 12:00:00 AM,Southwest,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.0151,-118.3422,0
07/18/2020 12:00:00 AM,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33.7366,-118.2923,0
10/21/2020 12:00:00 AM,Southwest,BURGLARY,34.0203,-118.3467,0
09/25/2020 12:00:00 AM,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0271,-118.3585,0
04/11/2020 12:00:00 AM,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),34.1326,-118.479,0
09/10/2020 12:00:00 AM,West LA,BURGLARY,34.049,-118.4375,0
03/12/2020 12:00:00 AM,Hollywood,BURGLARY FROM VEHICLE,34.098,-118.3445,0
08/20/2020 12:00:00 AM,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.1976,-118.4443,0
11/09/2020 12:00:00 AM,Van Nuys,"BURGLARY, ATTEMPTED",34.1509,-118.4487,0
02/19/2020 12:00:00 AM,Hollenbeck,DISCHARGE FIREARMS/SHOTS FIRED,34.041,-118.1947,0
07/29/2020 12:00:00 AM,Van Nuys,THEFT OF IDENTITY,34.1649,-118.4487,0
01/20/2020 12:00:00 AM,Hollenbeck,BURGLARY,34.0627,-118.1902,0
08/18/2020 12:00:00 AM,Harbor,ROBBERY,33.78,-118.2631,0
08/16/2020 12:00:00 AM,Rampart,OTHER ASSAULT,34.079,-118.2966,0
08/13/2020 12:00:00 AM,Rampart,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.0519,-118.2624,0
03/02/2020 12:00:00 AM,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0109,-118.3112,0
10/28/2020 12:00:00 AM,Wilshire,ROBBERY,34.0662,-118.3506,0
09/17/2020 12:00:00 AM,Rampart,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.079,-118.2966,0
02/11/2020 12:00:00 AM,West Valley,ROBBERY,34.166,-118.5095,0
07/02/2020 12:00:00 AM,Hollywood,BRANDISH WEAPON,34.098,-118.342,0
05/30/2020 12:00:00 AM,Wilshire,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,34.0761,-118.3626,0
05/19/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.0355,-118.3041,0
02/10/2020 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0606,-118.2439,0
01/04/2020 12:00:00 AM,Rampart,BATTERY - SIMPLE ASSAULT,34.053,-118.2648,0
12/29/2020 12:00:00 AM,Rampart,BURGLARY,34.0669,-118.2632,0
03/18/2020 12:00:00 AM,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.174,-118.44,0
02/25/2020 12:00:00 AM,Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.1306,-118.3444,0
10/01/2020 12:00:00 AM,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0273,-118.3622,0
12/16/2020 12:00:00 AM,77th Street,CONTEMPT OF COURT,33.9823,-118.2981,0
12/02/2020 12:00:00 AM,Central,BURGLARY,34.0472,-118.2371,0
08/24/2020 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33.7774,-118.257,0
01/02/2020 12:00:00 AM,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0072,-118.3023,0
01/13/2020 12:00:00 AM,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0991,-118.2696,0
04/24/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9834,-118.3158,0
03/01/2020 12:00:00 AM,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.2085,-118.4771,0
02/10/2020 12:00:00 AM,West LA,BURGLARY,34.0354,-118.446,0
05/29/2020 12:00:00 AM,77th Street,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33.9845,-118.3396,0
11/07/2020 12:00:00 AM,West Valley,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.1735,-118.5535,0
12/01/2020 12:00:00 AM,Wilshire,BURGLARY,34.061,-118.3619,0
04/17/2020 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),34.0609,-118.4358,0
12/01/2020 12:00:00 AM,Rampart,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.0657,-118.268,0
01/02/2020 12:00:00 AM,Hollenbeck,BATTERY - SIMPLE ASSAULT,34.0286,-118.2028,0
12/28/2020 12:00:00 AM,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.106,-118.2565,0
08/23/2020 12:00:00 AM,Northeast,"THEFT, PERSON",34.0908,-118.2984,0
10/23/2020 12:00:00 AM,77th Street,THEFT PLAIN - PETTY ($950 & UNDER),33.9629,-118.2651,0
02/05/2020 12:00:00 AM,Northeast,VEHICLE - ATTEMPT STOLEN,34.0845,-118.2726,0
03/12/2020 12:00:00 AM,Central,ATTEMPTED ROBBERY,34.0587,-118.233,0
01/01/2020 12:00:00 AM,Rampart,BURGLARY,34.0709,-118.2635,0
06/09/2020 12:00:00 AM,Wilshire,TRESPASSING,34.0375,-118.3506,0
07/13/2020 12:00:00 AM,77th Street,BATTERY - SIMPLE ASSAULT,33.9818,-118.3279,0
03/25/2020 12:00:00 AM,77th Street,BURGLARY FROM VEHICLE,33.9824,-118.2807,0
02/29/2020 12:00:00 AM,Central,BOMB SCARE,34.0487,-118.2588,0
05/02/2020 12:00:00 AM,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.1975,-118.5317,0
12/17/2020 12:00:00 AM,Harbor,VEHICLE - STOLEN,33.8222,-118.3008,0
02/27/2020 12:00:00 AM,Central,BURGLARY FROM VEHICLE,34.0372,-118.2694,0
07/22/2020 12:00:00 AM,West Valley,"RAPE, FORCIBLE",34.1745,-118.5407,0
07/05/2020 12:00:00 AM,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),34.0782,-118.3695,0
05/15/2020 12:00:00 AM,West LA,TRESPASSING,34.0506,-118.4726,0
11/14/2020 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.0412,-118.3814,0
04/18/2020 12:00:00 AM,West LA,THEFT OF IDENTITY,34.0308,-118.4518,0
05/29/2020 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0467,-118.252,0
10/16/2020 12:00:00 AM,West LA,BURGLARY,34.0353,-118.446,0
11/26/2020 12:00:00 AM,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0349,-118.2959,0
01/25/2020 12:00:00 AM,Hollywood,THEFT OF IDENTITY,34.0899,-118.3244,0
10/18/2020 12:00:00 AM,Southwest,CRIMINAL HOMICIDE,34.0239,-118.3351,0
04/23/2020 12:00:00 AM,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.9746,-118.3177,0
04/02/2020 12:00:00 AM,Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.098,-118.349,0
07/07/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.1035,-118.4456,0
07/18/2020 12:00:00 AM,Rampart,BRANDISH WEAPON,34.0515,-118.2658,0
07/03/2020 12:00:00 AM,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0389,-118.3796,0
01/15/2020 12:00:00 AM,Newton,ROBBERY,33.979,-118.2783,0
10/29/2020 12:00:00 AM,77th Street,CRIMINAL HOMICIDE,33.9624,-118.2907,0
10/05/2020 12:00:00 AM,Central,VEHICLE - STOLEN,34.0416,-118.244,0
02/05/2020 12:00:00 AM,Southwest,THEFT OF IDENTITY,34.0199,-118.3432,0
09/21/2020 12:00:00 AM,West LA,BATTERY WITH SEXUAL CONTACT,34.0405,-118.4633,0
06/11/2020 12:00:00 AM,Hollenbeck,"RAPE, FORCIBLE",34.0536,-118.2129,0
07/20/2020 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),33.8466,-118.2992,0
01/16/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,33.9737,-118.2827,0
08/31/2020 12:00:00 AM,Southwest,BIKE - STOLEN,34.0246,-118.3032,0
01/29/2020 12:00:00 AM,West Valley,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",34.2128,-118.5197,0
08/13/2020 12:00:00 AM,77th Street,BURGLARY,33.9638,-118.2629,0
12/05/2020 12:00:00 AM,Hollywood,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.1043,-118.3718,0
09/07/2020 12:00:00 AM,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1092,-118.2713,0
04/08/2020 12:00:00 AM,Harbor,CRIMINAL THREATS - NO WEAPON DISPLAYED,33.7379,-118.2923,0
06/13/2020 12:00:00 AM,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT,34.1034,-118.3325,0
09/18/2020 12:00:00 AM,Hollywood,ROBBERY,34.1,-118.3113,0
05/31/2020 12:00:00 AM,West LA,BURGLARY,34.0424,-118.4305,0
11/01/2020 12:00:00 AM,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.019,-118.2944,0
12/30/2020 12:00:00 AM,Van Nuys,BATTERY - SIMPLE ASSAULT,34.1721,-118.447,0
07/15/2020 12:00:00 AM,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1794,-118.416,0
06/16/2020 12:00:00 AM,Van Nuys,BATTERY - SIMPLE ASSAULT,34.147,-118.4249,0
09/17/2020 12:00:00 AM,77th Street,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),33.979,-118.2821,0
08/31/2020 12:00:00 AM,77th Street,BATTERY - SIMPLE ASSAULT,33.9655,-118.3025,0
09/30/2020 12:00:00 AM,Hollywood,VEHICLE - STOLEN,34.0953,-118.3241,0
09/03/2020 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.0501,-118.4439,0
01/10/2020 12:00:00 AM,Northeast,TRESPASSING,34.0831,-118.2509,0
11/13/2020 12:00:00 AM,Rampart,BATTERY - SIMPLE ASSAULT,34.09,-118.2917,0
05/04/2020 12:00:00 AM,West Valley,THEFT OF IDENTITY,34.1775,-118.536,0
04/01/2020 12:00:00 AM,Southwest,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.0109,-118.3089,0
10/27/2020 12:00:00 AM,West LA,BURGLARY,34.0427,-118.4585,0
10/09/2020 12:00:00 AM,West Valley,VEHICLE - STOLEN,34.1921,-118.547,0
01/20/2020 12:00:00 AM,West LA,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.048,-118.5269,0
04/15/2020 12:00:00 AM,Northeast,BURGLARY,34.0935,-118.2866,0
09/07/2020 12:00:00 AM,Wilshire,BURGLARY,34.0522,-118.3494,0
05/30/2020 12:00:00 AM,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.1867,-118.4574,0
12/02/2020 12:00:00 AM,West Valley,BURGLARY,34.2207,-118.541,0
06/14/2020 12:00:00 AM,West LA,THEFT OF IDENTITY,34.0571,-118.3794,0
05/02/2020 12:00:00 AM,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.1903,-118.4574,0
12/26/2020 12:00:00 AM,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0906,-118.2117,0
11/25/2020 12:00:00 AM,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.1577,-118.5045,0
05/01/2020 12:00:00 AM,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.114,-118.1949,0
08/13/2020 12:00:00 AM,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0497,-118.4448,0
06/19/2020 12:00:00 AM,Wilshire,BATTERY - SIMPLE ASSAULT,34.084,-118.3547,0
02/24/2020 12:00:00 AM,77th Street,THEFT PLAIN - PETTY ($950 & UNDER),33.9747,-118.2739,0
09/17/2020 12:00:00 AM,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1096,-118.2884,0
01/27/2020 12:00:00 AM,West LA,BATTERY - SIMPLE ASSAULT,34.0381,-118.3975,0
10/13/2020 12:00:00 AM,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1721,-118.4443,0
05/19/2020 12:00:00 AM,Southwest,ROBBERY,34.0187,-118.3166,0
07/25/2020 12:00:00 AM,Van Nuys,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",34.1592,-118.439,0
07/21/2020 12:00:00 AM,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0917,-118.2741,0
02/29/2020 12:00:00 AM,Newton,VEHICLE - STOLEN,34.0225,-118.2325,0
12/17/2020 12:00:00 AM,Hollywood,BURGLARY,34.1146,-118.3607,0
02/08/2020 12:00:00 AM,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33.7848,-118.2628,0
11/04/2020 12:00:00 AM,Hollywood,BURGLARY FROM VEHICLE,34.1054,-118.3764,0
02/17/2020 12:00:00 AM,West Valley,BURGLARY,34.1403,-118.5025,0
03/06/2020 12:00:00 AM,Harbor,BURGLARY,33.8472,-118.2904,0
04/01/2020 12:00:00 AM,Newton,VEHICLE - STOLEN,34.0011,-118.242,0
08/15/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.0436,-118.4208,0
01/15/2020 12:00:00 AM,West LA,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.0617,-118.4446,0
12/29/2020 12:00:00 AM,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.9737,-118.2827,0
10/05/2020 12:00:00 AM,Southwest,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,34.0303,-118.2874,0
05/26/2020 12:00:00 AM,Newton,BURGLARY,33.9832,-118.2631,0
10/24/2020 12:00:00 AM,77th Street,ROBBERY,33.9891,-118.2915,0
02/12/2020 12:00:00 AM,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.9891,-118.2958,0
01/26/2020 12:00:00 AM,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),34.0276,-118.3351,0
07/10/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,33.9891,-118.3264,0
06/24/2020 12:00:00 AM,Wilshire,VEHICLE - ATTEMPT STOLEN,34.0439,-118.3592,0
02/22/2020 12:00:00 AM,Wilshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.055,-118.3733,0
07/04/2020 12:00:00 AM,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,34.0467,-118.3371,0
06/21/2020 12:00:00 AM,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.7768,-118.2674,0
04/25/2020 12:00:00 AM,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.989,-118.3352,0
01/02/2020 12:00:00 AM,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.2048,-118.5535,0
11/22/2020 12:00:00 AM,West LA,VEHICLE - STOLEN,34.0386,-118.3786,0
06/09/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.0467,-118.1984,0
01/02/2020 12:00:00 AM,Southwest,BATTERY - SIMPLE ASSAULT,34.0168,-118.3491,0
11/24/2020 12:00:00 AM,Central,BURGLARY FROM VEHICLE,34.0447,-118.2349,0
06/07/2020 12:00:00 AM,Central,BIKE - STOLEN,34.0519,-118.2531,0
03/17/2020 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),34.057,-118.3966,0
11/08/2020 12:00:00 AM,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT,34.1903,-118.5207,0
04/01/2020 12:00:00 AM,Newton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.035,-118.2478,0
02/19/2020 12:00:00 AM,Wilshire,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,34.0465,-118.3419,0
01/19/2020 12:00:00 AM,Newton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0018,-118.2478,0
11/25/2020 12:00:00 AM,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.0485,-118.3334,0
09/19/2020 12:00:00 AM,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0778,-118.2659,0
03/05/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.0299,-118.3595,0
09/20/2020 12:00:00 AM,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0289,-118.3563,0
11/05/2020 12:00:00 AM,Southwest,BATTERY - SIMPLE ASSAULT,34.0306,-118.3653,0
11/07/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0493,-118.2417,0
10/16/2020 12:00:00 AM,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0525,-118.4708,0
05/29/2020 12:00:00 AM,Van Nuys,THEFT OF IDENTITY,34.1466,-118.462,0
04/04/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0509,-118.2585,0
07/30/2020 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,34.1907,-118.44,0
03/06/2020 12:00:00 AM,West LA,THEFT OF IDENTITY,34.0541,-118.4255,0
01/13/2020 12:00:00 AM,West Valley,BRANDISH WEAPON,34.1847,-118.5441,0
06/02/2020 12:00:00 AM,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0531,-118.3437,0
07/21/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.0345,-118.2172,0
07/17/2020 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0449,-118.264,0
08/19/2020 12:00:00 AM,Southwest,BATTERY - SIMPLE ASSAULT,34.0173,-118.2987,0
11/13/2020 12:00:00 AM,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0467,-118.252,0
11/30/2020 12:00:00 AM,West Valley,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.2193,-118.5492,0
05/06/2020 12:00:00 AM,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0692,-118.2038,0
01/16/2020 12:00:00 AM,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1867,-118.4575,0
01/17/2020 12:00:00 AM,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0389,-118.3505,0
01/27/2020 12:00:00 AM,Northeast,VEHICLE - STOLEN,34.1301,-118.2188,0
09/16/2020 12:00:00 AM,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,33.707,-118.2885,0
10/01/2020 12:00:00 AM,West Valley,VEHICLE - STOLEN,34.1887,-118.5447,0
09/13/2020 12:00:00 AM,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.2206,-118.4982,0
05/21/2020 12:00:00 AM,Southwest,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.0057,-118.3278,0
12/05/2020 12:00:00 AM,West LA,BURGLARY,34.0468,-118.4678,0
04/04/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0438,-118.2416,0
05/15/2020 12:00:00 AM,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1074,-118.1902,0
08/12/2020 12:00:00 AM,Hollenbeck,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0517,-118.2178,0
05/28/2020 12:00:00 AM,Northeast,THEFT OF IDENTITY,34.1239,-118.2005,0
06/10/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0563,-118.2374,0
08/06/2020 12:00:00 AM,Central,BATTERY POLICE (SIMPLE),34.0515,-118.2424,0
02/27/2020 12:00:00 AM,77th Street,THEFT OF IDENTITY,33.9859,-118.298,0
08/09/2020 12:00:00 AM,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0998,-118.3211,0
07/11/2020 12:00:00 AM,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT,34.0938,-118.3109,0
05/30/2020 12:00:00 AM,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0425,-118.4464,0
05/23/2020 12:00:00 AM,West Valley,VEHICLE - STOLEN,34.2011,-118.4931,0
03/21/2020 12:00:00 AM,Northeast,BURGLARY FROM VEHICLE,34.118,-118.2707,0
04/29/2020 12:00:00 AM,Central,BATTERY - SIMPLE ASSAULT,34.0485,-118.2447,0
07/27/2020 12:00:00 AM,Hollywood,THEFT OF IDENTITY,34.0965,-118.3496,0
05/27/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.0495,-118.4609,0
11/28/2020 12:00:00 AM,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),34.0649,-118.3494,0
11/27/2020 12:00:00 AM,Rampart,ROBBERY,34.0473,-118.2701,0
03/16/2020 12:00:00 AM,77th Street,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33.9651,-118.2768,0
09/18/2020 12:00:00 AM,West LA,"RAPE, FORCIBLE",34.0605,-118.4374,0
02/03/2020 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),34.0406,-118.4633,0
05/23/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9564,-118.3036,0
12/12/2020 12:00:00 AM,Central,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,34.0493,-118.2417,0
03/09/2020 12:00:00 AM,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.9711,-118.2629,0
01/30/2020 12:00:00 AM,77th Street,BURGLARY FROM VEHICLE,33.9883,-118.2849,0
11/13/2020 12:00:00 AM,Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.1084,-118.3213,0
11/17/2020 12:00:00 AM,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0406,-118.2118,0
06/21/2020 12:00:00 AM,Rampart,ATTEMPTED ROBBERY,34.0529,-118.2776,0
05/20/2020 12:00:00 AM,77th Street,BURGLARY FROM VEHICLE,33.996,-118.2915,0
12/09/2020 12:00:00 AM,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0188,-118.201,0
06/04/2020 12:00:00 AM,Central,VEHICLE - STOLEN,34.0363,-118.2672,0
02/01/2020 12:00:00 AM,Van Nuys,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.1857,-118.4465,0
04/30/2020 12:00:00 AM,West Valley,BATTERY - SIMPLE ASSAULT,34.1976,-118.4749,0
09/22/2020 12:00:00 AM,Harbor,CRIMINAL THREATS - NO WEAPON DISPLAYED,33.8524,-118.2924,0
01/23/2020 12:00:00 AM,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0481,-118.3504,0
08/14/2020 12:00:00 AM,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.7826,-118.2678,0
